Date	Nitrogen            g m²      0- 25(NNO3)  A 001  13	Nitrogen            g m²     25- 50(NNO3)  A 001  38	Nitrogen            g m²     50- 75(NNO3)  A 001  63	Nitrogen            g m²     75-100(NNO3)  A 001  88	Nitrogen            g m²    100-150(NNO3)  A 001 125	Nitrogen            g m²    (Nt) Plant-N   A 001    	Cumulated Nitrogen  g m²    Denitrified NO A 001    	Cumulated Nitrogen  g m²    Leached NO3-N  A 001    	Nitrogen            g m²      0- 25(NNH4)  A 001  13	Nitrogen            g m²     25- 50(NNH4)  A 001  38	Nitrogen            g m²     50- 75(NNH4)  A 001  63	Nitrogen            g m²     75-100(NNH4)  A 001  88	Nitrogen            g m²    100-150(NNH4)  A 001 125	Nitrogen            g m²    Harvest residu A 001    	Nitrogen flow       g m²day Deposition (to A 001    	Nitrogen flow       g m²day  75-100        A 001  88	Nitrogen flow       g m²day   0- 25 Man-fa A 001  13	Nitrogen flow       g m²day Harvest export A 001    	Nitrogen flow       g m²day   0- 25 Man-NH A 001  13	Nitrate-N           mg l      0- 25 water  A 001  13	Nitrogen flow       g m²day NO3-N tile dra A 001    	Nitrogen flow       g m²day NO3-N stream Q A 001    	Nitrogen            g m²    Litter tot pro A 001    	Nitrogen            g m²    Faeces tot pro A 001    	Nitrogen            g m²    Humus tot prof A 001    	Nitrogen            g m²    NH4-N tot prof A 001    	Nitrogen            g m²    NO3-N tot prof A 001    	Depth               m       (zr) RootDepth A 001    	Nitrogen flow       g m²day (XNd) PotPlant A 001    	Nitrogen flow       g m²day Act denitrific A 001    	Nitrogen flow       g m²day (XNu) ActPlant A 001    	Water flow          mm day  In drainage ti A 001    	Water flow          mm day  In stream      A 001    	Nitrogen flow       g m²day Litter-NH4     A 001    	Nitrogen flow       g m²day Faeces-NH4     A 001    	Nitrogen flow       g m²day Org-NH4        A 001    	C-N ratio           -         0- 25 Litter A 001  13	C-N ratio           -        25- 50 Litter A 001  38	C-N ratio           -        50- 75 Litter A 001  63	C-N ratio           -        75-100 Litter A 001  88	C-N ratio           -       100-150 Litter A 001 125	C-N ratio           -         0- 25 Faeces A 001  13	Nitrogen            mg l    NO3-N stream   A 001    	Nitrogen            mg l    NO3-N tile dra A 001    	Water flow          mm day  Surface runoff A 001    	Water flow          mm day  Surface runoff A 001    	Water flow          mm day  Percolation    A 001    	
199503261200	8.81343E-01	6.29564E-01	6.33453E-01	6.38282E-01	9.20909E-01	3.87066E+00	2.25033E-02	2.30067E+01	6.21412E-01	1.37027E-01	9.23547E-02	2.10114E-02	0.00000E+00	0.00000E+00	2.63497E-03	9.02425E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.39489E+01	0.00000E+00	7.08761E-03	3.61611E+00	5.33088E-06	8.50557E+02	8.69992E-01	3.67783E+00	-8.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	9.91157E-01	1.68801E-02	2.93136E-07	1.51054E-02	1.44530E+01	1.08916E+01	1.07349E+01	1.07268E+01	1.00000E+01	1.05777E+01	7.15013E+00	0.00000E+00	2.47492E-04	0.00000E+00	9.90909E-01	
199503271200	8.94722E-01	6.30204E-01	6.31565E-01	6.37173E-01	9.22752E-01	3.87066E+00	2.25033E-02	2.30138E+01	6.22602E-01	1.36722E-01	9.27322E-02	2.10677E-02	0.00000E+00	0.00000E+00	5.47962E-04	8.90990E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.44595E+01	0.00000E+00	7.06717E-03	3.59084E+00	4.84029E-06	8.50551E+02	8.71805E-01	3.70355E+00	-8.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	9.85545E-01	1.10469E-02	1.82727E-07	9.65574E-03	1.44107E+01	1.08854E+01	1.07304E+01	1.07234E+01	1.00000E+01	1.05776E+01	7.17010E+00	0.00000E+00	2.50761E-04	0.00000E+00	9.85294E-01	
199503281200	9.01613E-01	6.28010E-01	6.29273E-01	6.35625E-01	9.24341E-01	3.87066E+00	2.25033E-02	2.30209E+01	6.23135E-01	1.36495E-01	9.30857E-02	2.11240E-02	0.00000E+00	0.00000E+00	5.47962E-04	8.62758E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.50457E+01	0.00000E+00	7.03902E-03	3.57446E+00	4.53449E-06	8.50546E+02	8.73124E-01	3.71642E+00	-8.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	9.78813E-01	5.28712E-03	7.86058E-08	4.36714E-03	1.43845E+01	1.08798E+01	1.07259E+01	1.07199E+01	1.00000E+01	1.05776E+01	7.19065E+00	0.00000E+00	1.43408E-04	0.00000E+00	9.78670E-01	
199503291200	9.03656E-01	6.25203E-01	6.26705E-01	6.33747E-01	9.25553E-01	3.87066E+00	2.25033E-02	2.30278E+01	6.23239E-01	1.36318E-01	9.33986E-02	2.11780E-02	0.00000E+00	0.00000E+00	5.47961E-04	8.20521E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.54079E+01	0.00000E+00	6.99311E-03	3.56677E+00	4.40294E-06	8.50544E+02	8.73840E-01	3.71886E+00	-8.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	9.69765E-01	1.65739E-03	1.50772E-08	1.08199E-03	1.43733E+01	1.08755E+01	1.07217E+01	1.07165E+01	1.00000E+01	1.05776E+01	7.21040E+00	0.00000E+00	8.05994E-05	0.00000E+00	9.69684E-01	
199503301200	9.10802E-01	6.22786E-01	6.24112E-01	6.31701E-01	9.26307E-01	3.87066E+00	2.25033E-02	2.30348E+01	6.23699E-01	1.36166E-01	9.36682E-02	2.12285E-02	0.00000E+00	0.00000E+00	5.47977E-04	7.66202E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.55785E+01	0.00000E+00	6.90839E-03	3.56450E+00	4.37770E-06	8.50544E+02	8.74134E-01	3.71486E+00	-8.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	9.55336E-01	4.23201E-03	6.59473E-08	3.60002E-03	1.43712E+01	1.08723E+01	1.07179E+01	1.07132E+01	1.00000E+01	1.05776E+01	7.23061E+00	0.00000E+00	1.31155E-05	0.00000E+00	9.55323E-01	
199503311200	9.20987E-01	6.23815E-01	6.21668E-01	6.29571E-01	9.26716E-01	3.87066E+00	2.25033E-02	2.30416E+01	6.24340E-01	1.35988E-01	9.39216E-02	2.12763E-02	0.00000E+00	0.00000E+00	4.27756E-03	7.24056E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.54562E+01	0.00000E+00	6.83158E-03	3.55830E+00	4.26734E-06	8.50542E+02	8.74762E-01	3.71571E+00	-8.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	9.42785E-01	5.54771E-03	8.95674E-08	4.81872E-03	1.43618E+01	1.08697E+01	1.07147E+01	1.07101E+01	1.00000E+01	1.05775E+01	7.24540E+00	0.00000E+00	1.60301E-04	0.00000E+00	9.42624E-01	
199504011200	9.36466E-01	6.28763E-01	6.19937E-01	6.27468E-01	9.26807E-01	-1.80242E-08	2.25033E-02	2.30483E+01	6.25933E-01	1.35804E-01	9.41685E-02	2.13227E-02	0.00000E+00	2.04892E+00	1.47752E-03	6.81571E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.52902E+01	0.00000E+00	6.72475E-03	3.55012E+00	4.11744E-06	8.50540E+02	8.75525E-01	3.72276E+00	-8.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	9.26136E-01	1.23849E-02	2.15681E-07	1.12485E-02	1.43491E+01	1.08668E+01	1.07117E+01	1.07072E+01	1.00000E+01	1.05775E+01	7.26030E+00	0.00000E+00	3.26053E-04	0.00000E+00	9.25810E-01	
199504021200	9.66522E-01	6.30312E-01	6.18625E-01	6.25488E-01	9.26640E-01	-1.80242E-08	2.25033E-02	2.30549E+01	6.28496E-01	1.35567E-01	9.44459E-02	2.13740E-02	0.00000E+00	0.00000E+00	6.17929E-04	6.43821E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.59387E+01	0.00000E+00	6.60553E-03	5.35340E+00	3.75649E-06	8.50535E+02	8.77228E-01	3.73944E+00	-8.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	9.07771E-01	1.92580E-02	3.34861E-07	1.75296E-02	1.57886E+01	1.77452E+01	1.82130E+01	1.83302E+01	1.00000E+01	1.05775E+01	7.27585E+00	0.00000E+00	2.39250E-04	0.00000E+00	9.07532E-01	
199504031200	9.94603E-01	6.29154E-01	6.17027E-01	6.23609E-01	9.26319E-01	-1.80242E-08	2.25033E-02	2.30614E+01	6.27150E-01	1.35346E-01	9.47781E-02	2.14299E-02	0.00000E+00	0.00000E+00	5.47962E-04	6.15964E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.68729E+01	0.00000E+00	6.48081E-03	7.36760E+00	3.19609E-06	8.50533E+02	8.79882E-01	3.76759E+00	-8.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	8.88840E-01	1.29692E-02	2.79637E-07	1.49099E-02	1.77849E+01	1.76753E+01	1.81480E+01	1.82593E+01	1.00000E+01	1.05774E+01	7.29050E+00	0.00000E+00	1.40309E-04	0.00000E+00	8.88700E-01	
199504041200	1.01747E+00	6.27873E-01	6.15154E-01	6.21779E-01	9.25899E-01	-1.80242E-08	2.25033E-02	2.30678E+01	6.26698E-01	1.35169E-01	9.51427E-02	2.14909E-02	0.00000E+00	0.00000E+00	1.02316E-03	5.93497E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.75389E+01	0.00000E+00	6.35530E-03	7.33379E+00	2.72811E-06	8.50539E+02	8.78704E-01	3.79071E+00	-8.00000E-01	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	8.70008E-01	1.07947E-02	2.17826E-07	1.17986E-02	1.76951E+01	1.75958E+01	1.80730E+01	1.81844E+01	1.00000E+01	1.05773E+01	7.30403E+00	0.00000E+00	9.59980E-05	0.00000E+00	8.69912E-01	
199504051200	1.03686E+00	6.30153E-01	6.13306E-01	6.19983E-01	9.25377E-01	-1.80242E-08	2.25033E-02	2.30740E+01	6.26692E-01	1.35026E-01	9.55198E-02	2.15553E-02	0.00000E+00	0.00000E+00	4.63469E-03	5.70599E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.75610E+01	0.00000E+00	6.22844E-03	7.30638E+00	2.36357E-06	8.50544E+02	8.78500E-01	3.80818E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	8.51272E-01	9.44305E-03	1.81416E-07	9.94356E-03	1.76258E+01	1.75219E+01	1.79940E+01	1.81050E+01	1.00000E+01	1.05772E+01	7.31577E+00	0.00000E+00	2.26801E-04	0.00000E+00	8.51045E-01	
199504061200	1.05709E+00	6.36066E-01	6.12056E-01	6.18267E-01	9.24749E-01	-1.80242E-08	2.25033E-02	2.30801E+01	6.27115E-01	1.34932E-01	9.59009E-02	2.16214E-02	0.00000E+00	0.00000E+00	1.68844E-03	5.47207E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.74928E+01	0.00000E+00	6.09983E-03	7.28288E+00	2.05997E-06	8.50548E+02	8.78793E-01	3.82568E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	8.32446E-01	1.34430E-02	2.63121E-07	1.42910E-02	1.75685E+01	1.74538E+01	1.79158E+01	1.80241E+01	1.00000E+01	1.05772E+01	7.32672E+00	0.00000E+00	3.87675E-04	0.00000E+00	8.32059E-01	
199504071200	1.08282E+00	6.43996E-01	6.11396E-01	6.16763E-01	9.24045E-01	-1.80242E-08	2.25033E-02	2.30860E+01	3.73026E+00	1.34903E-01	9.63110E-02	2.16894E-02	0.00000E+00	0.00000E+00	4.34954E-03	5.26527E-03	5.49900E+00	0.00000E+00	3.10200E+00	1.76468E+01	0.00000E+00	5.97025E-03	7.24998E+00	1.61963E-06	8.50553E+02	8.79569E-01	3.84822E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	8.13509E-01	1.67110E-02	3.16405E-07	1.73038E-02	1.74857E+01	1.73878E+01	1.78399E+01	1.79435E+01	1.00000E+01	1.05771E+01	7.33798E+00	0.00000E+00	4.30062E-04	0.00000E+00	8.13079E-01	
199504081200	3.20093E+00	6.52087E-01	6.11435E-01	6.15506E-01	9.23333E-01	-1.80242E-08	2.25033E-02	2.30919E+01	3.56644E+00	1.34983E-01	9.67607E-02	2.17611E-02	0.00000E+00	0.00000E+00	6.43003E-04	5.13198E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.79308E+01	0.00000E+00	5.84421E-03	7.21000E+00	5.49900E+00	8.50559E+02	3.98316E+00	3.87902E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	7.95163E-01	1.38687E-02	4.39710E-06	1.36262E-02	1.73868E+01	1.73084E+01	1.77614E+01	1.78635E+01	1.00000E+01	1.99983E+01	7.34878E+00	0.00000E+00	4.58590E-04	0.00000E+00	7.94704E-01	
199504091200	4.27076E+00	6.65434E-01	6.11511E-01	6.14476E-01	9.22657E-01	-1.80242E-08	2.25033E-02	2.30976E+01	3.46890E+00	1.35146E-01	9.72239E-02	2.18364E-02	0.00000E+00	0.00000E+00	5.47962E-04	5.04739E-03	0.00000E+00	0.00000E+00	0.00000E+00	5.41195E+01	0.00000E+00	5.72386E-03	7.17763E+00	5.46823E+00	8.50594E+02	3.81995E+00	6.00329E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	7.77496E-01	1.05446E-02	7.17562E-05	9.88815E-03	1.73112E+01	1.72284E+01	1.76786E+01	1.77816E+01	1.00000E+01	1.99608E+01	7.36097E+00	0.00000E+00	2.70129E-04	0.00000E+00	7.77226E-01	
199504101200	4.83821E+00	6.75460E-01	6.11326E-01	6.13562E-01	9.22026E-01	-1.80242E-08	2.25033E-02	2.31032E+01	3.39085E+00	1.35408E-01	9.76799E-02	2.19131E-02	0.00000E+00	0.00000E+00	7.38043E-04	4.97790E-03	0.00000E+00	0.00000E+00	0.00000E+00	7.31357E+01	0.00000E+00	5.60908E-03	7.15346E+00	5.44624E+00	8.50620E+02	3.72311E+00	7.08483E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	7.60729E-01	9.66950E-03	1.08067E-04	8.89900E-03	1.72578E+01	1.71581E+01	1.75969E+01	1.76984E+01	1.00000E+01	1.99341E+01	7.37233E+00	0.00000E+00	1.61732E-04	0.00000E+00	7.60567E-01	
199504111200	5.17186E+00	6.83507E-01	6.10908E-01	6.12683E-01	9.21435E-01	-1.80242E-08	2.25033E-02	2.31087E+01	3.30876E+00	1.35741E-01	9.81283E-02	2.19899E-02	0.00000E+00	0.00000E+00	5.47961E-04	4.90885E-03	0.00000E+00	0.00000E+00	0.00000E+00	8.34606E+01	0.00000E+00	5.49988E-03	7.13158E+00	5.42653E+00	8.50643E+02	3.64585E+00	7.66058E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	7.44821E-01	1.09400E-02	1.67410E-04	1.00760E-02	1.72103E+01	1.70963E+01	1.75195E+01	1.76163E+01	1.00000E+01	1.99102E+01	7.38318E+00	0.00000E+00	1.01063E-04	0.00000E+00	7.44720E-01	
199504121200	5.41997E+00	6.89141E-01	6.10327E-01	6.11801E-01	9.20880E-01	-1.80242E-08	2.25033E-02	2.31141E+01	3.20170E+00	1.36162E-01	9.85818E-02	2.20671E-02	0.00000E+00	0.00000E+00	5.47961E-04	4.84221E-03	0.00000E+00	0.00000E+00	0.00000E+00	8.98512E+01	0.00000E+00	5.39662E-03	7.10713E+00	5.40410E+00	8.50669E+02	3.56462E+00	8.00039E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	7.29779E-01	1.50428E-02	3.04020E-04	1.39528E-02	1.71565E+01	1.70372E+01	1.74462E+01	1.75366E+01	1.00000E+01	1.98829E+01	7.39385E+00	0.00000E+00	4.49171E-05	0.00000E+00	7.29734E-01	
199504131200	5.62167E+00	6.91387E-01	6.09596E-01	6.10905E-01	9.20364E-01	-1.80242E-08	2.25033E-02	2.31194E+01	3.08868E+00	1.36699E-01	9.90654E-02	2.21461E-02	0.00000E+00	0.00000E+00	5.47961E-04	4.78353E-03	0.00000E+00	0.00000E+00	0.00000E+00	9.48985E+01	0.00000E+00	5.29955E-03	7.07392E+00	5.37282E+00	8.50704E+02	3.45851E+00	8.25212E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	7.15640E-01	1.75863E-02	4.59282E-04	1.59971E-02	1.70820E+01	1.69748E+01	1.73747E+01	1.74590E+01	1.00000E+01	1.98450E+01	7.40429E+00	0.00000E+00	0.00000E+00	0.00000E+00	7.15640E-01	
199504141200	5.78073E+00	6.90079E-01	6.08658E-01	6.09958E-01	9.19891E-01	-1.80242E-08	2.25033E-02	2.31246E+01	2.99074E+00	1.37278E-01	9.95864E-02	2.22287E-02	0.00000E+00	0.00000E+00	5.47961E-04	4.73561E-03	0.00000E+00	0.00000E+00	0.00000E+00	9.92157E+01	0.00000E+00	5.20916E-03	7.03574E+00	5.33709E+00	8.50744E+02	3.34659E+00	8.45392E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	7.02493E-01	1.72364E-02	5.53535E-04	1.52179E-02	1.69977E+01	1.69035E+01	1.73008E+01	1.73819E+01	1.00000E+01	1.98016E+01	7.41419E+00	0.00000E+00	0.00000E+00	0.00000E+00	7.02493E-01	
199504151200	5.93295E+00	6.88768E-01	6.07551E-01	6.08933E-01	9.19442E-01	-1.80242E-08	2.25033E-02	2.31298E+01	2.88946E+00	1.37851E-01	1.00135E-01	2.23151E-02	0.00000E+00	0.00000E+00	8.33084E-04	4.67547E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.02483E+02	0.00000E+00	5.12422E-03	6.99897E+00	5.30339E+00	8.50781E+02	3.24984E+00	8.60931E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	6.90137E-01	1.95946E-02	7.45808E-04	1.70612E-02	1.69192E+01	1.68299E+01	1.72238E+01	1.73035E+01	1.00000E+01	1.97608E+01	7.42386E+00	0.00000E+00	1.34164E-05	0.00000E+00	6.90123E-01	
199504161200	6.06442E+00	6.94981E-01	6.06403E-01	6.07850E-01	9.18995E-01	-1.80242E-08	2.25033E-02	2.31348E+01	2.79601E+00	1.38448E-01	1.00719E-01	2.24051E-02	0.00000E+00	0.00000E+00	1.68845E-03	4.59567E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.04572E+02	0.00000E+00	5.04280E-03	6.95783E+00	5.26568E+00	8.50823E+02	3.14976E+00	8.75764E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	6.78345E-01	2.03999E-02	8.93299E-04	1.73153E-02	1.68321E+01	1.67557E+01	1.71455E+01	1.72238E+01	1.00000E+01	1.97151E+01	7.43289E+00	0.00000E+00	8.38413E-05	0.00000E+00	6.78261E-01	
199504171200	6.13915E+00	7.20445E-01	6.05458E-01	6.06727E-01	9.18540E-01	-1.80242E-08	2.25033E-02	2.31398E+01	2.72967E+00	1.39086E-01	1.01334E-01	2.24992E-02	0.00000E+00	0.00000E+00	2.73389E-03	4.50924E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.04780E+02	0.00000E+00	4.96438E-03	6.91573E+00	5.22770E+00	8.50864E+02	3.05759E+00	8.89265E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	6.67026E-01	1.66946E-02	8.03064E-04	1.36225E-02	1.67455E+01	1.66766E+01	1.70649E+01	1.71432E+01	1.00000E+01	1.96692E+01	7.44144E+00	0.00000E+00	1.83655E-04	0.00000E+00	6.66843E-01	
199504181200	6.00292E+00	9.46125E-01	6.06112E-01	6.05650E-01	9.18060E-01	-1.80242E-08	2.25033E-02	2.31446E+01	2.68078E+00	1.39876E-01	1.01924E-01	2.25959E-02	0.00000E+00	0.00000E+00	1.88901E-02	4.39562E-03	0.00000E+00	0.00000E+00	0.00000E+00	9.32778E+01	0.00000E+00	4.87652E-03	6.88181E+00	5.19825E+00	8.50896E+02	2.99259E+00	8.99032E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	6.55010E-01	1.36843E-02	6.98970E-04	1.08406E-02	1.66793E+01	1.66010E+01	1.69831E+01	1.70615E+01	1.00000E+01	1.96336E+01	7.44382E+00	0.00000E+00	1.04907E-03	0.00000E+00	6.53961E-01	
199504191200	5.63201E+00	1.39022E+00	6.19793E-01	6.05344E-01	9.17579E-01	-1.80242E-08	2.25523E-02	2.31494E+01	2.62560E+00	1.41647E-01	1.02475E-01	2.26933E-02	0.00000E+00	0.00000E+00	8.24570E-03	4.31776E-03	0.00000E+00	0.00000E+00	0.00000E+00	8.21055E+01	0.00000E+00	4.80095E-03	6.85435E+00	5.17508E+00	8.50922E+02	2.94518E+00	9.07887E+00	-1.00000E-02	0.00000E+00	4.89756E-05	0.00000E+00	0.00000E+00	6.44960E-01	1.56448E-02	8.67918E-04	1.24607E-02	1.66277E+01	1.65346E+01	1.69039E+01	1.69798E+01	1.00000E+01	1.96058E+01	7.44264E+00	0.00000E+00	2.05245E-03	0.00000E+00	6.42908E-01	
199504201200	5.36944E+00	1.68826E+00	6.58535E-01	6.07334E-01	9.17267E-01	-1.80242E-08	2.25618E-02	2.31542E+01	2.57464E+00	1.43510E-01	1.03087E-01	2.27913E-02	0.00000E+00	0.00000E+00	4.53934E-03	4.42584E-03	0.00000E+00	0.00000E+00	0.00000E+00	7.83940E+01	0.00000E+00	4.73983E-03	6.82326E+00	5.14831E+00	8.50951E+02	2.89242E+00	9.16495E+00	-1.00000E-02	0.00000E+00	9.49481E-06	0.00000E+00	0.00000E+00	6.36057E-01	1.48301E-02	8.61334E-04	1.15458E-02	1.65685E+01	1.64721E+01	1.68289E+01	1.68999E+01	1.00000E+01	1.95735E+01	7.45072E+00	0.00000E+00	1.92923E-03	0.00000E+00	6.34128E-01	
199504211200	5.23701E+00	1.84510E+00	7.11473E-01	6.12851E-01	9.17586E-01	-1.80242E-08	2.25618E-02	2.31589E+01	2.51709E+00	1.45286E-01	1.03699E-01	2.28905E-02	0.00000E+00	0.00000E+00	1.71120E-03	4.99826E-03	0.00000E+00	0.00000E+00	0.00000E+00	7.70671E+01	0.00000E+00	4.68023E-03	6.79410E+00	5.12373E+00	8.50977E+02	2.84402E+00	9.24084E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	6.26968E-01	1.67371E-02	1.04578E-03	1.30777E-02	1.65146E+01	1.64079E+01	1.67551E+01	1.68219E+01	1.00000E+01	1.95440E+01	7.46368E+00	0.00000E+00	1.45230E-03	0.00000E+00	6.25515E-01	
199504221200	5.24541E+00	1.89821E+00	7.60289E-01	6.21519E-01	9.19083E-01	-1.80242E-08	2.25618E-02	2.31635E+01	2.43504E+00	1.47381E-01	1.04330E-01	2.29908E-02	0.00000E+00	0.00000E+00	6.35524E-04	6.15118E-03	0.00000E+00	0.00000E+00	0.00000E+00	7.85503E+01	0.00000E+00	4.65499E-03	6.76150E+00	5.09579E+00	8.51007E+02	2.78897E+00	9.32402E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	6.22417E-01	2.43493E-02	1.65158E-03	1.91681E-02	1.64538E+01	1.63481E+01	1.66835E+01	1.67449E+01	1.00000E+01	1.95104E+01	7.47769E+00	0.00000E+00	9.23671E-04	0.00000E+00	6.21493E-01	
199504231200	5.34151E+00	1.90848E+00	7.96317E-01	6.31468E-01	9.22162E-01	-1.80242E-08	2.25618E-02	2.31682E+01	2.33348E+00	1.49999E-01	1.05039E-01	2.30952E-02	0.00000E+00	0.00000E+00	5.47964E-04	7.76549E-03	0.00000E+00	0.00000E+00	0.00000E+00	8.15338E+01	0.00000E+00	4.68710E-03	6.71456E+00	5.05465E+00	8.51050E+02	2.70975E+00	9.44451E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	6.25518E-01	3.31204E-02	2.43677E-03	2.58096E-02	1.63648E+01	1.62792E+01	1.66120E+01	1.66692E+01	1.00000E+01	1.94609E+01	7.49194E+00	0.00000E+00	5.42164E-04	0.00000E+00	6.24976E-01	
199504241200	5.49003E+00	1.89885E+00	8.20914E-01	6.40851E-01	9.26894E-01	-1.80242E-08	2.25618E-02	2.31730E+01	2.22426E+00	1.53125E-01	1.05860E-01	2.32095E-02	0.00000E+00	0.00000E+00	5.47963E-04	9.52362E-03	0.00000E+00	0.00000E+00	0.00000E+00	8.53157E+01	0.00000E+00	4.79245E-03	6.65162E+00	4.99943E+00	8.51107E+02	2.61161E+00	9.59993E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	6.38232E-01	4.15486E-02	3.33823E-03	3.17773E-02	1.62466E+01	1.61950E+01	1.65337E+01	1.65925E+01	1.00000E+01	1.93943E+01	7.50777E+00	0.00000E+00	3.13891E-04	0.00000E+00	6.37918E-01	
199504251200	5.63425E+00	1.88309E+00	8.35931E-01	6.48251E-01	9.33026E-01	-1.80242E-08	2.25618E-02	2.31780E+01	2.13524E+00	1.56611E-01	1.06767E-01	2.33319E-02	0.00000E+00	0.00000E+00	5.47962E-04	1.11068E-02	0.00000E+00	0.00000E+00	0.00000E+00	8.94316E+01	0.00000E+00	4.97470E-03	6.57407E+00	4.93196E+00	8.51175E+02	2.50646E+00	9.77754E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	6.60845E-01	4.20578E-02	3.65598E-03	3.11918E-02	1.61043E+01	1.60974E+01	1.64457E+01	1.65105E+01	1.00000E+01	1.93129E+01	7.52664E+00	0.00000E+00	1.80343E-04	0.00000E+00	6.60665E-01	
199504261200	5.74846E+00	1.86786E+00	8.44787E-01	6.53096E-01	9.39902E-01	-1.80242E-08	2.25618E-02	2.31832E+01	2.07302E+00	1.60171E-01	1.07743E-01	2.34615E-02	0.00000E+00	0.00000E+00	5.47961E-04	1.20958E-02	0.00000E+00	0.00000E+00	0.00000E+00	9.30686E+01	0.00000E+00	5.22027E-03	6.49716E+00	4.86664E+00	8.51240E+02	2.42195E+00	9.93454E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	6.91391E-01	3.68526E-02	3.38648E-03	2.64249E-02	1.59693E+01	1.59923E+01	1.63517E+01	1.64253E+01	1.00000E+01	1.92343E+01	7.54930E+00	0.00000E+00	1.02209E-04	0.00000E+00	6.91289E-01	
199504271200	5.80908E+00	1.85768E+00	8.50164E-01	6.55764E-01	9.46700E-01	3.17566E-02	2.25618E-02	2.31887E+01	2.02187E+00	1.63534E-01	1.08745E-01	2.35964E-02	0.00000E+00	0.00000E+00	7.38043E-04	1.22945E-02	0.00000E+00	0.00000E+00	0.00000E+00	9.57313E+01	0.00000E+00	5.49584E-03	6.43099E+00	4.81222E+00	8.51294E+02	2.36439E+00	1.00541E+01	-3.47826E-02	3.17566E-02	0.00000E+00	3.17566E-02	0.00000E+00	7.25418E-01	3.07796E-02	2.93093E-03	2.14391E-02	1.58593E+01	1.58889E+01	1.62543E+01	1.63375E+01	1.00000E+01	1.91690E+01	7.57506E+00	0.00000E+00	6.33386E-05	0.00000E+00	7.25355E-01	
